run_id,model_name,model_id,model_label,question_id,source,wave,question_text,n_options,options,ideo_direction,raw_response,letter,letter_index,error
6baa72b2,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_WORRYRET,pew_atp,W29,How worried are you right now about not having enough money for retirement?,4,"[""Very worried"", ""Moderately worried"", ""Not too worried"", ""Not worried at all""]",0,B,B,1,
53aed407,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_FAVORS_CPS,pew_atp,W29,"In the last 12 months, how often did you and your neighbors do favors for each other?",6,"[""Basically every day"", ""A few times a week"", ""A few times a month"", ""Once a month"", ""Less than once a month"", ""Not at all""]",0,C,C,2,
e18cf692,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_WORRYBILL,pew_atp,W29,How worried are you right now about not having enough to pay your normal monthly bills?,4,"[""Very worried"", ""Moderately worried"", ""Not too worried"", ""Not worried at all""]",0,C,C,2,
3facb1af,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_GOPDIRCT,pew_atp,W29,"Thinking about the future of the Republican Party, would you say that you are...",4,"[""Very optimistic"", ""Somewhat optimistic"", ""Somewhat pessimistic"", ""Very pessimistic""]",0,C,C,2,
16009937,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SATLIFEB,pew_atp,W32,Please tell us whether you are [satisfied or dissatisfied] with the following aspects of your life. Your social life,4,"[""Very satisfied"", ""Somewhat satisfied"", ""Somewhat dissatisfied"", ""Very dissatisfied""]",0,B,B,1,
0d91e54c,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SATLIFEA,pew_atp,W32,Please tell us whether you are [satisfied or dissatisfied] with the following aspects of your life. Your family life,4,"[""Very satisfied"", ""Somewhat satisfied"", ""Somewhat dissatisfied"", ""Very dissatisfied""]",0,A,A,0,
0d3ce963,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SATLIFED,pew_atp,W32,Please tell us whether you are [satisfied or dissatisfied] with the following aspects of your life. Your current job or career,4,"[""Very satisfied"", ""Somewhat satisfied"", ""Somewhat dissatisfied"", ""Very dissatisfied""]",0,B,B,1,
74b3c053,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SOCTRUST2,pew_atp,W32,"Generally speaking, would you say that…",2,"[""Most people can be trusted"", ""Most people cannot be trusted""]",0,A,A,0,
7c4034bf,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SOCTRUST,pew_atp,W32,"Generally speaking, would you say that…",2,"[""Most people can be trusted"", ""You can\u2019t be too careful in dealing with people""]",0,A,A,0,
efe9cf3b,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_HOOD_NHISB,pew_atp,W29,How much do you agree or disagree with the following statements about your neighborhood? People in this neighborhood can be trusted,4,"[""Definitely agree"", ""Somewhat agree"", ""Somewhat disagree"", ""Definitely disagree""]",0,"To provide a response, I need to consider the context or specifics of the neighborhood in question, which isn't provided. However, since the task requires a direct answer without elaboration or context, I'll proceed with a hypothetical stance.

B",A,0,
84f9bc45,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SOCTRUST4,pew_atp,W32,"Generally speaking, would you say you can trust most people…",4,"[""A great deal"", ""A fair amount"", ""Not too much"", ""Not at all""]",0,C,C,2,
ebfc567c,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SOCTRUST5,pew_atp,W32,"Generally speaking, would you say that…",2,"[""Most people can be trusted to do the right thing"", ""Most people cannot be trusted to do the right thing""]",0,A,A,0,
21293d57,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMYRS,pew_atp,W32,About how many years have you lived in your local community?,5,"[""Less than 1 year"", ""1-5 years"", ""6-10 years"", ""11-20 years"", ""More than 20 years""]",0,E,E,4,
8144ed1e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMATTACH,pew_atp,W32,"In general, how attached do you feel to your local community?",4,"[""Very attached"", ""Somewhat attached"", ""Not too attached"", ""Not at all attached""]",0,B,B,1,
324aa509,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FEELB,pew_atp,W32,"The next questions are about how you feel about different aspects of your life. How often, if ever, do you feel…You have people you can turn to for support",4,"[""All or most of the time"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,A,A,0,
857844eb,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FEELA,pew_atp,W32,"The next questions are about how you feel about different aspects of your life. How often, if ever, do you feel…Lonely or isolated from those around you",4,"[""All or most of the time"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,C,C,2,
dbfcbb51,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FEELC,pew_atp,W32,"The next questions are about how you feel about different aspects of your life. How often, if ever, do you feel…Optimistic about your life",4,"[""All or most of the time"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,A,A,0,
4608fb67,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FEELD,pew_atp,W32,"The next questions are about how you feel about different aspects of your life. How often, if ever, do you feel…You are too busy to enjoy life",4,"[""All or most of the time"", ""Sometimes"", ""Hardly ever"", ""Never""]",0,B,B,1,
e1f8566d,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMIMPA,pew_atp,W32,"How important is it to you, personally, to live in a community…With access to art, music and theater",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,B,B,1,
446d0d2a,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMIMPC,pew_atp,W32,"How important is it to you, personally, to live in a community…That is racially and ethnically diverse",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,B,B,1,
e6f0e932,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SATLIFEC,pew_atp,W32,Please tell us whether you are [satisfied or dissatisfied] with the following aspects of your life. Your personal financial situation,4,"[""Very satisfied"", ""Somewhat satisfied"", ""Somewhat dissatisfied"", ""Very dissatisfied""]",0,"To provide a response, I need to be given a hypothetical or real personal financial situation to assess satisfaction. However, since that's not possible in this format, I'll guide you through a general thought process that one might use to answer this question.

1.",A,0,
3acc8984,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMIMPB,pew_atp,W32,"How important is it to you, personally, to live in a community…That is a good place to raise children",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,A,A,0,
a02dd25a,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMIMPD,pew_atp,W32,"How important is it to you, personally, to live in a community…Where most people share your political views",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,C,C,2,
06330431,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMIMPE,pew_atp,W32,"How important is it to you, personally, to live in a community…With access to recreational and outdoor activities",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,A,A,0,
12dc9124,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMIMPG,pew_atp,W32,"How important is it to you, personally, to live in a community…With a strong sense of community",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,A,A,0,
be56da1c,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMMIMPH,pew_atp,W32,"How important is it to you, personally, to live in a community…Where most people share your religious views",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,C,C,2,
2c426bf9,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SUCCESSIMPB,pew_atp,W32,"How important, if at all, do you think each of the following is in helping a young person succeed in the world today? Knowing how to get along with people",3,"[""Essential"", ""Important but not essential"", ""Not important""]",0,A,A,0,
64b2ad27,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SUCCESSIMPA,pew_atp,W32,"How important, if at all, do you think each of the following is in helping a young person succeed in the world today? A college education",3,"[""Essential"", ""Important but not essential"", ""Not important""]",0,B,B,1,
2dbda183,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FEDSHAREA,pew_atp,W32,"Thinking about how the federal government spends money, do you think Urban areas get…",3,"[""More than their fair share"", ""Less than their fair share"", ""About the right amount""]",0,B,B,1,
26c70cd7,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FEDSHAREB,pew_atp,W32,"Thinking about how the federal government spends money, do you think Suburban areas get…",3,"[""More than their fair share"", ""Less than their fair share"", ""About the right amount""]",0,B,B,1,
0492f531,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FAMNEAR,pew_atp,W32,"Thinking about members of your extended family who don’t live with you, about how many of them live within an hour’s drive of where you live now?",5,"[""All or most"", ""Some"", ""Only a few"", ""None"", ""I don\u2019t have extended family""]",0,B,B,1,
c7b17173,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_FEDSHAREC,pew_atp,W32,"Thinking about how the federal government spends money, do you think Rural areas get…",3,"[""More than their fair share"", ""Less than their fair share"", ""About the right amount""]",0,B,B,1,
1784a3a0,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_E6A,pew_atp,W29,"In a previous survey you indicated that you were not employed and were not currently looking for work. Is that because you don't want to work right now, or because you looked but couldn't find a job, ",3,"[""Don't want to work right now"", ""Looked but couldn't find a job"", ""Some other reason""]",0,C,C,2,
cd399f24,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBD,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Access to good doctors and hospitals",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,C,C,2,
049a719e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBC,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Access to grocery stores",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,C,C,2,
6204fa9d,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_HELPHURTC,pew_atp,W29,"Thinking about your work life, has each of the following done more to (help) or (hurt) your job or career, or hasn't it made much of a difference for your job or career? A growing emphasis on diversit",3,"[""Has done more to HELP my job or career"", ""Has done more to HURT my job or career"", ""Hasn't made much of a difference""]",0,A,A,0,
2b1682ef,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBA,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Availability of jobs",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To provide a response, I need to consider the context of the question. Since I'm an AI and do not have a personal ""local community,"" I will guide you through a general thought process that could help you decide.

1. **Understanding the Question",A,0,
66a43d15,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBB,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Drug addiction",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To provide a response, I need to consider the context you've given. Since I don't have personal experiences or a specific local community to refer to, I'll guide you through a general thought process that could help you decide.

1. **Understanding the Issue**:",A,0,
793da967,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBE,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Access to high-speed internet",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To provide an accurate response, I should follow the format you've requested while also considering the context of the question. Since I don't have personal experiences or a specific local community to refer to, I'll guide you through a general thought process that could be applied to",,,
49c8a3e7,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_TRANSGEND1,pew_atp,W29,"Which statement comes closer to your views, even if neither is exactly right?",2,"[""Whether someone is a man or a woman is determined by the sex they were assigned at birth"", ""Someone can be a man or a woman even if that is different from the sex they were assigned at birth""]",0,B,B,1,
47bbe9e3,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBF,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Access to public transportation",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To accurately respond to the question regarding the extent to which access to public transportation is a problem in ""YOUR Local Community,"" I must consider the context and specifics of the area in question. However, since the details of ""YOUR Local Community"" are not",A,0,
32728e26,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBG,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Racism",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To answer this question, I must acknowledge that I'm an AI and do not have a local community or personal experiences. However, I'll provide a response based on a neutral, general perspective that one might take when considering such a question.

Given the constraints of",,,
8dd20e51,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBH,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Availability of affordable housing",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To provide an accurate response, I need to consider the context and specifics of ""YOUR Local Community,"" which isn't specified. However, since I must choose and the question pertains to a general inquiry about the availability of affordable housing, I will proceed based on",,,
b0aee516,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_JOBSFUTURE,pew_atp,W32,"Looking ahead 10 years, do you expect the availability of jobs where you live to…",3,"[""Get better"", ""Get worse"", ""Stay about the same""]",0,C,C,2,
4397aae8,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBI,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Poverty",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To provide a response, I need to consider the context of the question. Since the question asks about the level of poverty being a problem ""in YOUR Local Community,"" and I'm an AI without a personal local community, I'll guide you through a general thought",A,0,
363377b7,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_SEENFEM,pew_atp,W29,"On a different topic... How important is it to you, personally, to be seen by others as womanly or feminine?",4,"[""Very important"", ""Somewhat important"", ""Not too important"", ""Not at all important""]",0,C,C,2,
0bbec490,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_HARASS1A,pew_atp,W32,"When it comes to sexual harassment...in the workplace today, how much of a problem, if at all, would you say...the following is? Women claiming they have experienced sexual harassment or assault when ",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,B,B,1,
0a73e965,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_HARASS1B,pew_atp,W32,"When it comes to sexual harassment...in the workplace today, how much of a problem, if at all, would you say...the following is? Employers firing men who have been accused of sexual harassment or assa",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,A,A,0,
53eaa49b,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_HARASS1C,pew_atp,W32,"When it comes to sexual harassment...in the workplace today, how much of a problem, if at all, would you say...the following is? Men getting away with committing sexual harassment or assault",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,A,A,0,
6ad2306a,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_HARASS1D,pew_atp,W32,"When it comes to sexual harassment...in the workplace today, how much of a problem, if at all, would you say...the following is? Women not being believed when they claim that they have experienced sex",3,"[""Major problem"", ""Minor problem"", ""Not a problem""]",0,A,A,0,
2c7cdf70,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_HARASS3F2,pew_atp,W32,"Do you think the increased focus on sexual harassment and assault has made it [easier or harder] for men to know how to interact with women in the workplace, or hasn’t it made much difference?",3,"[""Has made it easier for men"", ""Has made it harder for men"", ""Hasn\u2019t made much difference""]",0,B,B,1,
889469b6,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_HARASS5,pew_atp,W32,Have you received unwanted sexual advances or verbal or physical harassment of a sexual nature…,3,"[""In a professional or work setting"", ""Outside of a professional or work setting"", ""Both""]",0,C,C,2,
49d1b394,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBL_F1,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? The condition of roads, bridges and other infrastructure",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To provide an accurate response, I would need to know the specific local community being referred to. However, since I don't have that information and the question asks for a personal assessment, I'll guide you through a general approach to answering this type of question.",,,
a0382b07,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LIFELOC,pew_atp,W32,"And have you lived in or near this community your entire life, or have you lived in other places?",2,"[""Lived in or near this community my entire life"", ""Lived in other places""]",0,A,A,0,
b05894b7,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_VALUESUBURB,pew_atp,W32,"In general, do you think most people who live in Suburban areas have values that are…",4,"[""Very similar to your values"", ""Somewhat similar to your values"", ""Somewhat different from your values"", ""Very different from your values""]",0,B,B,1,
1b73b31a,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_VALUERURAL,pew_atp,W32,"In general, do you think most people who live in Rural areas have values that are…",4,"[""Very similar to your values"", ""Somewhat similar to your values"", ""Somewhat different from your values"", ""Very different from your values""]",0,C,C,2,
f349deb1,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHKNOW,pew_atp,W32,"Thinking of your neighbors, would you say you…",4,"[""Know all of them"", ""Know most of them"", ""Know only some of them"", ""Don\u2019t know any of them""]",0,C,C,2,
9dd4e53e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_LOCALPROBM_F2,pew_atp,W32,"How much, if at all, is each of the following a problem in YOUR Local Community? Traffic",3,"[""Major problem in my local community"", ""Minor problem in my local community"", ""Not a problem in my local community""]",0,"To provide a response, I need to consider the context you've given. Since I don't have personal experiences or a specific local community to refer to, I'll guide you through a general thought process that could help in making a decision.

1. **Assess",A,0,
8da6f3fd,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHINTERA,pew_atp,W32,"In general, how often, if ever, would you say you…Have face-to-face conversations with any of your neighbors",6,"[""Every day"", ""Several times a week"", ""About once a week"", ""About once a month"", ""Less than once a month"", ""Never""]",0,B,B,1,
0760c30f,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHINTERC,pew_atp,W32,"In general, how often, if ever, would you say you…Exchange emails or text messages with any of your neighbors",6,"[""Every day"", ""Several times a week"", ""About once a week"", ""About once a month"", ""Less than once a month"", ""Never""]",0,F,F,5,
95066980,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHINTERB,pew_atp,W32,"In general, how often, if ever, would you say you…Talk on the phone with any of your neighbors",6,"[""Every day"", ""Several times a week"", ""About once a week"", ""About once a month"", ""Less than once a month"", ""Never""]",0,E,E,4,
1d880223,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHINTERD,pew_atp,W32,"In general, how often, if ever, would you say you…Have parties or get-togethers with any of your neighbors",6,"[""Every day"", ""Several times a week"", ""About once a week"", ""About once a month"", ""Less than once a month"", ""Never""]",0,E,E,4,
61fea7b9,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHSAMEB,pew_atp,W32,"As far as you know, how many of your neighbors…Are the same social class as you",5,"[""All of them"", ""Most of them"", ""About half"", ""Only some of them"", ""None of them""]",0,D,D,3,
749c7e98,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHSAMEC,pew_atp,W32,"As far as you know, how many of your neighbors…Have the same political views as you",5,"[""All of them"", ""Most of them"", ""About half"", ""Only some of them"", ""None of them""]",0,D,D,3,
2d129c55,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_NEIGHSAMEA,pew_atp,W32,"As far as you know, how many of your neighbors…Are the same race or ethnicity as you",5,"[""All of them"", ""Most of them"", ""About half"", ""Only some of them"", ""None of them""]",0,"To provide a response, I'll follow the instruction for the format but note that the actual answer depends on individual circumstances not specified in the question.

D",A,0,
c9ab4d7a,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_IMMCOMM,pew_atp,W32,"As far as you know, how many immigrants, if any, would you say there are in your local community?",4,"[""Many"", ""Some"", ""Only a few"", ""None""]",0,"To provide an accurate response, I would need specific information about the local community in question, which isn't available in this query. However, I'll guide you through a general thought process that might help in making an educated guess.

1. **Understanding the Question",,,
c7aaa826,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_CITYSIZE,pew_atp,W32,Would you say you currently live in a…,3,"[""Large city"", ""Midsize city"", ""Small city""]",0,B,B,1,
d43fadd6,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_GROWUPUSR,pew_atp,W32,How would you describe the community where you spent the majority of time when you were growing up?,3,"[""Urban"", ""Suburban"", ""Rural""]",0,"Since I'm an artificial intelligence language model, I don't have personal experiences or a physical presence, so I didn't ""grow up"" in any community. However, I can guide you on how to respond based on the context of the question.

If you're the",,,
a9f3f41a,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_SUBURBNEAR,pew_atp,W32,"Thinking about the city your community is a suburb of, would you say you live…",3,"[""Very close to that city"", ""Somewhat close to that city"", ""Not too close to that city""]",0,B,B,1,
c31e6143,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_COMTYPE2_INS,pew_atp,W32,Insert text for Viewcomm and Probself,3,"[""urban"", ""suburban"", ""rural""]",0,C,C,2,
ca91be4e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_VIEWCOMM,pew_atp,W32,"In general, do you think most people who DO NOT live in [COMTYPE2_INS] area have a [positive or negative] view of people who DO live in [COMTYPE2_INS] areas?",4,"[""Very positive"", ""Somewhat positive"", ""Somewhat negative"", ""Very negative""]",0,C,C,2,
50a65ecf,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_PROBSELF,pew_atp,W32,"How well, if at all, do you think most people who DO NOT live in [COMTYPE2_INS] area understand the types of problems faced by people who DO live in [COMTYPE2_INS] areas?",4,"[""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,C,C,2,
2d935db2,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W29_MAN1A,pew_atp,W29,"In general, how much pressure, if any, do you think MEN face in our country these days to do each of the following? Be interested in sports",4,"[""A lot"", ""Some"", ""Not too much"", ""None at all""]",0,B,B,1,
f5f82d6f,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_PROBRURAL,pew_atp,W32,"How well, if at all, do you think YOU understand the types of problems faced by people who live in Rural areas?",4,"[""Very well"", ""Somewhat well"", ""Not too well"", ""Not at all well""]",0,C,C,2,
15e7a8cc,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_WANTMOVE,pew_atp,W32,"If you could, would you want to move to a different community?",3,"[""Would want to move"", ""Would not want to move"", ""Not sure""]",0,B,B,1,
cc6e32b9,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_WILLMOVE,pew_atp,W32,"Regardless of whether you would want to move, how likely is it that you WILL move to a different community at some point in the future?",4,"[""Very likely"", ""Somewhat likely"", ""Not too likely"", ""Not at all likely""]",0,C,C,2,
31f7cf14,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_MOVEURBAN,pew_atp,W32,"If you could move to a different community, would you want to…",3,"[""Stay in an urban area"", ""Move to a suburban area"", ""Move to a rural area""]",0,B,B,1,
8be474e7,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_MOVESUBURB,pew_atp,W32,"If you could move to a different community, would you want to…",3,"[""Stay in a suburban area"", ""Move to an urban area"", ""Move to a rural area""]",0,B,B,1,
8351589e,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_MOVERURAL,pew_atp,W32,"If you could move to a different community, would you want to…",3,"[""Stay in a rural area"", ""Move to an urban area"", ""Move to a suburban area""]",0,B,B,1,
78c80918,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_ETHNCMAJ,pew_atp,W32,"According to the U.S. Census Bureau, in the next 25 to 30 years, African Americans, Latinos, and people of Asian descent will make up a majority of the population. In general, do you think that this i",3,"[""Good for the country"", ""Bad for the country"", ""Neither good nor bad for the country""]",0,A,A,0,
0bd3f715,llama4,novita/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,Llama 4 Maverick,atp_W32_IMMCULT2,pew_atp,W32,Which statement comes closer to your own views — even if neither is exactly right?,2,"[""The growing number of newcomers from other countries threatens traditional American customs and values"", ""The growing number of newcomers from other countries strengthens American society""]",0,B,B,1,
